source_filename,product_slug,detected_product_name,assigned_role,raw_uploaded_url,retouched_uploaded_url,retouch_status,quality_notes,published,needs_review
微信图片_20260723202141_334_109.jpg,heritage-character-pencil-set,Heritage Character Pencil Set,hero,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-25-v3/heritage-character-pencil-set-ai-retouched-2026-07-25-v3-049-hero.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202142_335_109.jpg,heritage-character-pencil-set,Heritage Character Pencil Set,gallery-02,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-gallery-02.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-25-v3/heritage-character-pencil-set-ai-retouched-2026-07-25-v3-050-gallery-02.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202144_336_109.jpg,heritage-character-pencil-set,Heritage Character Pencil Set,gallery-03,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-gallery-03.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-25-v3/heritage-character-pencil-set-ai-retouched-2026-07-25-v3-051-gallery-03.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202148_338_109.jpg,heritage-character-pencil-set,Heritage Character Pencil Set,gallery-04,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-gallery-04.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-25-v3/heritage-character-pencil-set-ai-retouched-2026-07-25-v3-052-gallery-04.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202150_339_109.jpg,heritage-character-pencil-set,Heritage Character Pencil Set,gallery-05,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-gallery-05.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-25-v3/heritage-character-pencil-set-ai-retouched-2026-07-25-v3-053-gallery-05.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202152_340_109.jpg,heritage-character-pencil-set,Heritage Character Pencil Set,gallery-06,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-gallery-06.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-25-v3/heritage-character-pencil-set-ai-retouched-2026-07-25-v3-054-gallery-06.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202146_337_109.jpg,houmuwu-ding-3d-eraser,Houmuwu Ding 3D Eraser,gallery-01,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/20260723/houmuwu-ding-3d-eraser-20260723-gallery-01.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/ai-retouched-2026-07-25-v3/houmuwu-ding-3d-eraser-ai-retouched-2026-07-25-v3-055-gallery-01.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202154_341_109.jpg,houmuwu-ding-3d-eraser,Houmuwu Ding 3D Eraser,gallery-02,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/20260723/houmuwu-ding-3d-eraser-20260723-gallery-02.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/ai-retouched-2026-07-25-v3/houmuwu-ding-3d-eraser-ai-retouched-2026-07-25-v3-056-gallery-02.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202156_342_109.jpg,houmuwu-ding-3d-eraser,Houmuwu Ding 3D Eraser,gallery-03,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/20260723/houmuwu-ding-3d-eraser-20260723-gallery-03.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/ai-retouched-2026-07-25-v3/houmuwu-ding-3d-eraser-ai-retouched-2026-07-25-v3-057-gallery-03.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202158_343_109.jpg,houmuwu-ding-3d-eraser,Houmuwu Ding 3D Eraser,hero,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/20260723/houmuwu-ding-3d-eraser-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/ai-retouched-2026-07-25-v3/houmuwu-ding-3d-eraser-ai-retouched-2026-07-25-v3-058-hero.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202200_344_109.jpg,houmuwu-ding-3d-eraser,Houmuwu Ding 3D Eraser,gallery-05,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/20260723/houmuwu-ding-3d-eraser-20260723-gallery-05.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/ai-retouched-2026-07-25-v3/houmuwu-ding-3d-eraser-ai-retouched-2026-07-25-v3-059-gallery-05.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202202_345_109.jpg,fu-hao-owl-zun-stamp-gift,Deer-Head Gold Step-Shake Ornament,gallery-01,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/fu-hao-owl-zun-stamp-gift/20260723/fu-hao-owl-zun-stamp-gift-20260723-gallery-01.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/fu-hao-owl-zun-stamp-gift/ai-retouched-2026-07-25-v3/fu-hao-owl-zun-stamp-gift-ai-retouched-2026-07-25-v3-060-gallery-01.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202203_346_109.jpg,fu-hao-owl-zun-stamp-gift,Deer-Head Gold Step-Shake Ornament,gallery-02,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/fu-hao-owl-zun-stamp-gift/20260723/fu-hao-owl-zun-stamp-gift-20260723-gallery-02.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/fu-hao-owl-zun-stamp-gift/ai-retouched-2026-07-25-v3/fu-hao-owl-zun-stamp-gift-ai-retouched-2026-07-25-v3-061-gallery-02.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202205_347_109.jpg,fu-hao-owl-zun-stamp-gift,Deer-Head Gold Step-Shake Ornament,hero,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/fu-hao-owl-zun-stamp-gift/20260723/fu-hao-owl-zun-stamp-gift-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/fu-hao-owl-zun-stamp-gift/ai-retouched-2026-07-25-v3/fu-hao-owl-zun-stamp-gift-ai-retouched-2026-07-25-v3-062-hero.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202207_348_109.jpg,fu-hao-owl-zun-stamp-gift,Deer-Head Gold Step-Shake Ornament,gallery-04,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/fu-hao-owl-zun-stamp-gift/20260723/fu-hao-owl-zun-stamp-gift-20260723-gallery-04.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/fu-hao-owl-zun-stamp-gift/ai-retouched-2026-07-25-v3/fu-hao-owl-zun-stamp-gift-ai-retouched-2026-07-25-v3-063-gallery-04.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202209_349_109.jpg,fu-hao-owl-zun-stamp-gift,Deer-Head Gold Step-Shake Ornament,gallery-05,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/fu-hao-owl-zun-stamp-gift/20260723/fu-hao-owl-zun-stamp-gift-20260723-gallery-05.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/fu-hao-owl-zun-stamp-gift/ai-retouched-2026-07-25-v3/fu-hao-owl-zun-stamp-gift-ai-retouched-2026-07-25-v3-064-gallery-05.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202211_350_109.jpg,tiger-motif-long-gift-box,Bronze crouching bird double-tailed tiger eraser,gallery-01,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/tiger-motif-long-gift-box/20260723/tiger-motif-long-gift-box-20260723-gallery-01.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/tiger-motif-long-gift-box/ai-retouched-2026-07-25-v3/tiger-motif-long-gift-box-ai-retouched-2026-07-25-v3-065-gallery-01.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202214_351_109.jpg,tiger-motif-long-gift-box,Bronze crouching bird double-tailed tiger eraser,gallery-02,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/tiger-motif-long-gift-box/20260723/tiger-motif-long-gift-box-20260723-gallery-02.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/tiger-motif-long-gift-box/ai-retouched-2026-07-25-v3/tiger-motif-long-gift-box-ai-retouched-2026-07-25-v3-066-gallery-02.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202215_352_109.jpg,tiger-motif-long-gift-box,Bronze crouching bird double-tailed tiger eraser,hero,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/tiger-motif-long-gift-box/20260723/tiger-motif-long-gift-box-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/tiger-motif-long-gift-box/ai-retouched-2026-07-25-v3/tiger-motif-long-gift-box-ai-retouched-2026-07-25-v3-067-hero.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202217_353_109.jpg,gold-crown-ornament,Gold Crown Ornament,gallery-01,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/gold-crown-ornament/20260723/gold-crown-ornament-20260723-gallery-01.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/gold-crown-ornament/ai-retouched-2026-07-25-v3/gold-crown-ornament-ai-retouched-2026-07-25-v3-068-gallery-01.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202219_354_109.jpg,gold-crown-ornament,Gold Crown Ornament,hero,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/gold-crown-ornament/20260723/gold-crown-ornament-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/gold-crown-ornament/ai-retouched-2026-07-25-v3/gold-crown-ornament-ai-retouched-2026-07-25-v3-069-hero.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202221_355_109.jpg,gold-crown-ornament,Gold Crown Ornament,gallery-03,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/gold-crown-ornament/20260723/gold-crown-ornament-20260723-gallery-03.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/gold-crown-ornament/ai-retouched-2026-07-25-v3/gold-crown-ornament-ai-retouched-2026-07-25-v3-070-gallery-03.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202225_357_109.jpg,gold-crown-ornament,Gold Crown Ornament,gallery-04,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/gold-crown-ornament/20260723/gold-crown-ornament-20260723-gallery-04.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/gold-crown-ornament/ai-retouched-2026-07-25-v3/gold-crown-ornament-ai-retouched-2026-07-25-v3-071-gallery-04.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202227_358_109.jpg,gold-crown-ornament,Gold Crown Ornament,gallery-05,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/gold-crown-ornament/20260723/gold-crown-ornament-20260723-gallery-05.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/gold-crown-ornament/ai-retouched-2026-07-25-v3/gold-crown-ornament-ai-retouched-2026-07-25-v3-072-gallery-05.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202229_359_109.jpg,oracle-bone-script-discovery-gift,Wanghou seal eraser gift,gallery-01,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/oracle-bone-script-discovery-gift/20260723/oracle-bone-script-discovery-gift-20260723-gallery-01.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/oracle-bone-script-discovery-gift/ai-retouched-2026-07-25-v3/oracle-bone-script-discovery-gift-ai-retouched-2026-07-25-v3-073-gallery-01.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202231_360_109.jpg,oracle-bone-script-discovery-gift,Wanghou seal eraser gift,gallery-02,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/oracle-bone-script-discovery-gift/20260723/oracle-bone-script-discovery-gift-20260723-gallery-02.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/oracle-bone-script-discovery-gift/ai-retouched-2026-07-25-v3/oracle-bone-script-discovery-gift-ai-retouched-2026-07-25-v3-074-gallery-02.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202237_363_109.jpg,oracle-bone-script-discovery-gift,Wanghou seal eraser gift,hero,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/oracle-bone-script-discovery-gift/20260723/oracle-bone-script-discovery-gift-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/oracle-bone-script-discovery-gift/ai-retouched-2026-07-25-v3/oracle-bone-script-discovery-gift-ai-retouched-2026-07-25-v3-075-hero.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202239_364_109.jpg,oracle-bone-script-discovery-gift,Wanghou seal eraser gift,gallery-04,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/oracle-bone-script-discovery-gift/20260723/oracle-bone-script-discovery-gift-20260723-gallery-04.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/oracle-bone-script-discovery-gift/ai-retouched-2026-07-25-v3/oracle-bone-script-discovery-gift-ai-retouched-2026-07-25-v3-076-gallery-04.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202233_361_109.jpg,tang-style-round-ornament,Round gold relief ornament,gallery-01,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/tang-style-round-ornament/20260723/tang-style-round-ornament-20260723-gallery-01.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/tang-style-round-ornament/ai-retouched-2026-07-25-v3/tang-style-round-ornament-ai-retouched-2026-07-25-v3-077-gallery-01.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202235_362_109.jpg,tang-style-round-ornament,Round gold relief ornament,gallery-02,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/tang-style-round-ornament/20260723/tang-style-round-ornament-20260723-gallery-02.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/tang-style-round-ornament/ai-retouched-2026-07-25-v3/tang-style-round-ornament-ai-retouched-2026-07-25-v3-078-gallery-02.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202241_365_109.jpg,tang-style-round-ornament,Round gold relief ornament,hero,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/tang-style-round-ornament/20260723/tang-style-round-ornament-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/tang-style-round-ornament/ai-retouched-2026-07-25-v3/tang-style-round-ornament-ai-retouched-2026-07-25-v3-079-hero.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202243_366_109.jpg,tang-style-round-ornament,Round gold relief ornament,gallery-04,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/tang-style-round-ornament/20260723/tang-style-round-ornament-20260723-gallery-04.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/tang-style-round-ornament/ai-retouched-2026-07-25-v3/tang-style-round-ornament-ai-retouched-2026-07-25-v3-080-gallery-04.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202245_367_109.jpg,drumming-storyteller-3d-eraser,Drumming Storyteller 3D Eraser,gallery-01,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/drumming-storyteller-3d-eraser/20260723/drumming-storyteller-3d-eraser-20260723-gallery-01.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/drumming-storyteller-3d-eraser/ai-retouched-2026-07-25-v3/drumming-storyteller-3d-eraser-ai-retouched-2026-07-25-v3-081-gallery-01.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202247_368_109.jpg,drumming-storyteller-3d-eraser,Drumming Storyteller 3D Eraser,gallery-02,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/drumming-storyteller-3d-eraser/20260723/drumming-storyteller-3d-eraser-20260723-gallery-02.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/drumming-storyteller-3d-eraser/ai-retouched-2026-07-25-v3/drumming-storyteller-3d-eraser-ai-retouched-2026-07-25-v3-082-gallery-02.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202249_369_109.jpg,drumming-storyteller-3d-eraser,Drumming Storyteller 3D Eraser,gallery-03,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/drumming-storyteller-3d-eraser/20260723/drumming-storyteller-3d-eraser-20260723-gallery-03.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/drumming-storyteller-3d-eraser/ai-retouched-2026-07-25-v3/drumming-storyteller-3d-eraser-ai-retouched-2026-07-25-v3-083-gallery-03.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
微信图片_20260723202251_370_109.jpg,drumming-storyteller-3d-eraser,Drumming Storyteller 3D Eraser,hero,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/drumming-storyteller-3d-eraser/20260723/drumming-storyteller-3d-eraser-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/drumming-storyteller-3d-eraser/ai-retouched-2026-07-25-v3/drumming-storyteller-3d-eraser-ai-retouched-2026-07-25-v3-084-hero.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
4-照片-4.jpg,heritage-motif-pouch,Haihunhou Heritage Pouch,gallery-01,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-motif-pouch/20260723/heritage-motif-pouch-20260723-gallery-01.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-motif-pouch/ai-retouched-2026-07-25-v3/heritage-motif-pouch-ai-retouched-2026-07-25-v3-085-gallery-01.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
5-照片-5.jpg,heritage-motif-pouch,Haihunhou Heritage Pouch,gallery-02,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-motif-pouch/20260723/heritage-motif-pouch-20260723-gallery-02.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-motif-pouch/ai-retouched-2026-07-25-v3/heritage-motif-pouch-ai-retouched-2026-07-25-v3-086-gallery-02.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
6-照片-6.jpg,heritage-motif-pouch,Haihunhou Heritage Pouch,hero,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-motif-pouch/20260723/heritage-motif-pouch-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-motif-pouch/ai-retouched-2026-07-25-v3/heritage-motif-pouch-ai-retouched-2026-07-25-v3-087-hero.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
7-照片-7.jpg,sanxingdui-figure-3d-eraser,Tri-colored glazed camel 3D eraser,gallery-01,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sanxingdui-figure-3d-eraser/20260723/sanxingdui-figure-3d-eraser-20260723-gallery-01.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sanxingdui-figure-3d-eraser/ai-retouched-2026-07-25-v3/sanxingdui-figure-3d-eraser-ai-retouched-2026-07-25-v3-088-gallery-01.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
8-照片-8.jpg,sanxingdui-figure-3d-eraser,Tri-colored glazed camel 3D eraser,gallery-02,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sanxingdui-figure-3d-eraser/20260723/sanxingdui-figure-3d-eraser-20260723-gallery-02.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sanxingdui-figure-3d-eraser/ai-retouched-2026-07-25-v3/sanxingdui-figure-3d-eraser-ai-retouched-2026-07-25-v3-089-gallery-02.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
9-照片-9.jpg,sanxingdui-figure-3d-eraser,Tri-colored glazed camel 3D eraser,hero,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sanxingdui-figure-3d-eraser/20260723/sanxingdui-figure-3d-eraser-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sanxingdui-figure-3d-eraser/ai-retouched-2026-07-25-v3/sanxingdui-figure-3d-eraser-ai-retouched-2026-07-25-v3-090-hero.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
10-照片-10.jpg,fu-hao-owl-zun-pendant,Bronze Yue Key Chain,hero,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/fu-hao-owl-zun-pendant/20260723/fu-hao-owl-zun-pendant-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/fu-hao-owl-zun-pendant/ai-retouched-2026-07-25-v3/fu-hao-owl-zun-pendant-ai-retouched-2026-07-25-v3-091-hero.webp,AI_RETOUCHED,"AI cutout, white background, soft shadow, product retained.",true,false
