source_filename,detected_product_name,product_slug,assigned_role,match_confidence,uploaded_url,published,status,notes,final_image_count,final_hero_url,removed_old_images,retained_old_images
微信图片_20260723202042_305_109.jpg,Sun Wukong Figurine,sun-wukong-figurine,hero,0.98,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/20260723/sun-wukong-figurine-20260723-hero.webp,true,PUBLISHED,Clear unpackaged Sun Wukong hero plus box and packaging views.,7,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/20260723/sun-wukong-figurine-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-023-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-024-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-025-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-026-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-027-gallery-06.webp,1
微信图片_20260723202044_306_109.jpg,Sun Wukong Figurine,sun-wukong-figurine,gallery-02,0.98,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/20260723/sun-wukong-figurine-20260723-gallery-02.webp,true,PUBLISHED,Clear unpackaged Sun Wukong hero plus box and packaging views.,7,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/20260723/sun-wukong-figurine-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-023-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-024-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-025-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-026-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-027-gallery-06.webp,1
微信图片_20260723202046_307_109.jpg,Sun Wukong Figurine,sun-wukong-figurine,gallery-03,0.98,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/20260723/sun-wukong-figurine-20260723-gallery-03.webp,true,PUBLISHED,Clear unpackaged Sun Wukong hero plus box and packaging views.,7,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/20260723/sun-wukong-figurine-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-023-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-024-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-025-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-026-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-027-gallery-06.webp,1
微信图片_20260723202052_310_109.jpg,Sun Wukong Figurine,sun-wukong-figurine,gallery-04,0.98,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/20260723/sun-wukong-figurine-20260723-gallery-04.webp,true,PUBLISHED,Clear unpackaged Sun Wukong hero plus box and packaging views.,7,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/20260723/sun-wukong-figurine-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-023-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-024-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-025-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-026-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-027-gallery-06.webp,1
微信图片_20260723202054_311_109.jpg,Sun Wukong Figurine,sun-wukong-figurine,gallery-05,0.98,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/20260723/sun-wukong-figurine-20260723-gallery-05.webp,true,PUBLISHED,Clear unpackaged Sun Wukong hero plus box and packaging views.,7,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/20260723/sun-wukong-figurine-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-023-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-024-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-025-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-026-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-027-gallery-06.webp,1
微信图片_20260723202056_312_109.jpg,Sun Wukong Figurine,sun-wukong-figurine,gallery-06,0.98,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/20260723/sun-wukong-figurine-20260723-gallery-06.webp,true,PUBLISHED,Clear unpackaged Sun Wukong hero plus box and packaging views.,7,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/20260723/sun-wukong-figurine-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-023-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-024-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-025-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-026-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/sun-wukong-figurine/ai-retouched-2026-07-24/sun-wukong-figurine-ai-retouched-2026-07-24-027-gallery-06.webp,1
微信图片_20260723202058_313_109.jpg,Double-Tailed Tiger Mini Stapler,double-tailed-tiger-mini-stapler,gallery-01,0.94,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/20260723/double-tailed-tiger-mini-stapler-20260723-gallery-01.webp,true,PUBLISHED,New package/gallery photos only. Product hero is locked to original cover.webp.,13,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/cover.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-028-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-029-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-030-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-031-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-032-hero.webp,8
微信图片_20260723202100_314_109.jpg,Double-Tailed Tiger Mini Stapler,double-tailed-tiger-mini-stapler,gallery-02,0.94,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/20260723/double-tailed-tiger-mini-stapler-20260723-gallery-02.webp,true,PUBLISHED,New package/gallery photos only. Product hero is locked to original cover.webp.,13,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/cover.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-028-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-029-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-030-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-031-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-032-hero.webp,8
微信图片_20260723202102_315_109.jpg,Double-Tailed Tiger Mini Stapler,double-tailed-tiger-mini-stapler,gallery-03,0.94,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/20260723/double-tailed-tiger-mini-stapler-20260723-gallery-03.webp,true,PUBLISHED,New package/gallery photos only. Product hero is locked to original cover.webp.,13,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/cover.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-028-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-029-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-030-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-031-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-032-hero.webp,8
微信图片_20260723202104_316_109.jpg,Double-Tailed Tiger Mini Stapler,double-tailed-tiger-mini-stapler,gallery-04,0.94,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/20260723/double-tailed-tiger-mini-stapler-20260723-gallery-04.webp,true,PUBLISHED,New package/gallery photos only. Product hero is locked to original cover.webp.,13,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/cover.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-028-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-029-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-030-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-031-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-032-hero.webp,8
微信图片_20260723202106_317_109.jpg,Double-Tailed Tiger Mini Stapler,double-tailed-tiger-mini-stapler,hero,0.94,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/20260723/double-tailed-tiger-mini-stapler-20260723-hero.webp,true,PUBLISHED,New package/gallery photos only. Product hero is locked to original cover.webp.,13,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/cover.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-028-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-029-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-030-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-031-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/double-tailed-tiger-mini-stapler/ai-retouched-2026-07-24/double-tailed-tiger-mini-stapler-ai-retouched-2026-07-24-032-hero.webp,8
微信图片_20260723202114_321_109.jpg,Jade Cong Refrigerator Magnet,jade-cong-fridge-magnet,gallery-01,0.94,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/20260723/jade-cong-fridge-magnet-20260723-gallery-01.webp,true,PUBLISHED,Visible Jade Cong package and object views.,9,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/20260723/jade-cong-fridge-magnet-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-033-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-034-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-035-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-036-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-037-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-039-gallery-07.webp,2
微信图片_20260723202116_322_109.jpg,Jade Cong Refrigerator Magnet,jade-cong-fridge-magnet,gallery-02,0.94,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/20260723/jade-cong-fridge-magnet-20260723-gallery-02.webp,true,PUBLISHED,Visible Jade Cong package and object views.,9,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/20260723/jade-cong-fridge-magnet-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-033-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-034-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-035-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-036-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-037-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-039-gallery-07.webp,2
微信图片_20260723202119_323_109.jpg,Jade Cong Refrigerator Magnet,jade-cong-fridge-magnet,gallery-03,0.94,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/20260723/jade-cong-fridge-magnet-20260723-gallery-03.webp,true,PUBLISHED,Visible Jade Cong package and object views.,9,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/20260723/jade-cong-fridge-magnet-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-033-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-034-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-035-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-036-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-037-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-039-gallery-07.webp,2
微信图片_20260723202121_324_109.jpg,Jade Cong Refrigerator Magnet,jade-cong-fridge-magnet,gallery-04,0.94,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/20260723/jade-cong-fridge-magnet-20260723-gallery-04.webp,true,PUBLISHED,Visible Jade Cong package and object views.,9,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/20260723/jade-cong-fridge-magnet-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-033-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-034-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-035-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-036-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-037-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-039-gallery-07.webp,2
微信图片_20260723202123_325_109.jpg,Jade Cong Refrigerator Magnet,jade-cong-fridge-magnet,gallery-05,0.94,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/20260723/jade-cong-fridge-magnet-20260723-gallery-05.webp,true,PUBLISHED,Visible Jade Cong package and object views.,9,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/20260723/jade-cong-fridge-magnet-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-033-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-034-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-035-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-036-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-037-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-039-gallery-07.webp,2
微信图片_20260723202125_326_109.jpg,Jade Cong Refrigerator Magnet,jade-cong-fridge-magnet,hero,0.94,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/20260723/jade-cong-fridge-magnet-20260723-hero.webp,true,PUBLISHED,Visible Jade Cong package and object views.,9,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/20260723/jade-cong-fridge-magnet-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-033-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-034-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-035-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-036-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-037-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-039-gallery-07.webp,2
